,Date,Time,AM-PM,Water Level +/- MSL,Well Elevation,Well Name
215,3/2/2010,12:00:00,AM,142.65,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
216,4/1/2010,12:00:00,AM,142.79,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
217,5/3/2010,12:00:00,AM,143.0,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
218,6/3/2010,12:00:00,AM,143.04,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
219,7/26/2010,12:00:00,AM,142.21,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
220,9/2/2010,12:00:00,AM,141.67,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
221,10/1/2010,12:00:00,AM,141.82,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
222,11/2/2010,12:00:00,AM,141.95,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
223,11/29/2010,12:00:00,AM,142.29,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
224,1/4/2011,12:00:00,AM,143.32,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
225,2/1/2011,12:00:00,AM,143.57,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
226,3/1/2011,12:00:00,AM,144.01,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
227,4/12/2011,12:00:00,AM,144.62,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
228,5/4/2011,12:00:00,AM,144.82,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
229,6/3/2011,12:00:00,AM,145.22,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
230,7/7/2011,12:00:00,AM,144.92,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
231,7/27/2011,12:00:00,AM,144.67,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
232,8/30/2011,12:00:00,AM,144.23,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
233,10/3/2011,12:00:00,AM,144.02,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
234,10/31/2011,12:00:00,AM,143.92,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
235,2/6/2012,12:00:00,AM,145.22,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
236,2/28/2012,12:00:00,AM,145.31,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
237,4/2/2012,12:00:00,AM,145.46,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
238,4/30/2012,12:00:00,AM,145.39,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
239,5/30/2012,12:00:00,AM,145.17,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
240,7/9/2012,12:00:00,AM,144.82,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
241,7/30/2012,12:00:00,AM,144.39,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
242,8/30/2012,12:00:00,AM,143.84,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
243,9/27/2012,12:00:00,AM,119.06,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
244,11/2/2012,12:00:00,AM,143.74,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
245,12/3/2012,12:00:00,AM,144.64,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
246,1/2/2013,12:00:00,AM,144.99,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
247,2/4/2013,12:00:00,AM,145.19,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
248,3/4/2013,12:00:00,AM,145.28,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
249,3/28/2013,12:00:00,AM,145.42,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
250,4/30/2013,12:00:00,AM,145.59,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
251,6/5/2013,12:00:00,AM,145.45,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
252,7/30/2013,12:00:00,AM,144.3,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
253,9/3/2013,12:00:00,AM,143.9,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
254,10/2/2013,12:00:00,AM,144.0,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
255,11/5/2013,12:00:00,AM,143.62,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
256,12/2/2013,12:00:00,AM,144.21,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
257,1/7/2014,12:00:00,AM,144.22,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
258,2/4/2014,12:00:00,AM,144.17,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
259,3/3/2014,12:00:00,AM,144.66,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
260,4/1/2014,12:00:00,AM,145.02,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
261,5/1/2014,12:00:00,AM,144.92,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
262,6/3/2014,12:00:00,AM,144.94,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
263,7/2/2014,12:00:00,AM,144.67,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
264,8/4/2014,12:00:00,AM,143.54,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
265,9/4/2014,12:00:00,AM,142.32,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
266,10/2/2014,12:00:00,AM,140.42,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
267,10/31/2014,12:00:00,AM,142.52,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
268,12/2/2014,12:00:00,AM,142.09,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
269,1/29/2015,12:00:00,AM,143.42,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
270,3/4/2015,12:00:00,AM,143.64,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
271,4/3/2015,12:00:00,AM,144.09,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
272,4/30/2015,12:00:00,AM,142.82,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
273,7/1/2015,12:00:00,AM,139.82,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
274,8/3/2015,12:00:00,AM,142.25,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
275,9/9/2015,12:00:00,AM,141.04,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
276,10/1/2015,12:00:00,AM,141.1,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
277,11/4/2015,12:00:00,AM,123.52,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
278,11/30/2015,12:00:00,AM,142.44,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
279,2/1/2016,12:00:00,AM,143.96,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
280,3/3/2016,12:00:00,AM,144.42,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
281,4/4/2016,12:00:00,AM,144.72,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
282,5/2/2016,12:00:00,AM,144.7,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
283,6/1/2016,12:00:00,AM,143.87,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
284,7/5/2016,12:00:00,AM,142.52,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
285,8/2/2016,12:00:00,AM,123.32,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
286,9/1/2016,12:00:00,AM,142.02,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
287,10/11/2016,12:00:00,AM,142.56,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
288,11/7/2016,12:00:00,AM,142.29,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
289,12/5/2016,11:00:00,AM,144.31,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
290,1/3/2017,11:25:00,AM,143.33,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
291,2/1/2017,11:10:00,AM,141.33,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
292,3/2/2017,11:20:00,AM,142.91,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
293,4/3/2017,10:25:00,AM,144.04,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
294,5/4/2017,11:00:00,AM,144.91,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
295,7/6/2017,11:10:00,AM,145.18,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
296,8/9/2017,10:30:00,AM,140.98,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
297,10/5/2017,11:25:00,AM,141.53,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
298,11/30/2017,11:45:00,AM,141.57,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
299,1/4/2018,11:30:00,AM,143.34,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
300,5/2/2018,10:50:00,AM,143.74,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
301,6/13/2018,10:20:00,AM,144.18,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
302,8/1/2018,12:00:00,PM,123.31,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
303,9/5/2018,12:15:00,PM,144.37,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
304,11/1/2018,12:45:00,PM,143.48,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
305,12/3/2018,10:45:00,AM,124.18,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
306,1/2/2020,11:45:00,AM,143.48,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
307,2/4/2020,11:15:00,AM,142.36,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
308,3/3/2020,11:00:00,AM,143.4,211.00,"AAA236  WWS PARKVIEW TERRACE, WOODLAND RANCHE Well"
0,9/4/1974,12:00:00,AM,19.9,139.00,AAA238  BILL POINT WATER WELL 3
1,5/30/1990,12:00:00,AM,9.04,139.00,AAA238  BILL POINT WATER WELL 3
2,11/20/1990,12:00:00,AM,9.02,139.00,AAA238  BILL POINT WATER WELL 3
3,1/10/1991,12:00:00,AM,8.99,139.00,AAA238  BILL POINT WATER WELL 3
4,1/29/1991,12:00:00,AM,9.31,139.00,AAA238  BILL POINT WATER WELL 3
5,2/27/1991,12:00:00,AM,-8.66,139.00,AAA238  BILL POINT WATER WELL 3
6,3/26/1991,12:00:00,AM,-8.62,139.00,AAA238  BILL POINT WATER WELL 3
7,4/19/1991,12:00:00,AM,-8.66,139.00,AAA238  BILL POINT WATER WELL 3
8,6/5/1991,12:00:00,AM,-8.52,139.00,AAA238  BILL POINT WATER WELL 3
9,6/25/1991,12:00:00,AM,9.99,139.00,AAA238  BILL POINT WATER WELL 3
10,7/29/1991,12:00:00,AM,-9.55,139.00,AAA238  BILL POINT WATER WELL 3
11,9/18/1991,12:00:00,AM,9.07,139.00,AAA238  BILL POINT WATER WELL 3
12,10/31/1991,12:00:00,AM,-9.2,139.00,AAA238  BILL POINT WATER WELL 3
13,12/15/1991,12:00:00,AM,-1.66,139.00,AAA238  BILL POINT WATER WELL 3
14,1/7/1992,12:00:00,AM,-9.48,139.00,AAA238  BILL POINT WATER WELL 3
15,2/5/1992,12:00:00,AM,9.8,139.00,AAA238  BILL POINT WATER WELL 3
16,3/11/1992,12:00:00,AM,9.9,139.00,AAA238  BILL POINT WATER WELL 3
17,4/8/1992,12:00:00,AM,-8.36,139.00,AAA238  BILL POINT WATER WELL 3
18,6/3/1992,12:00:00,AM,9.84,139.00,AAA238  BILL POINT WATER WELL 3
19,6/29/1992,12:00:00,AM,8.97,139.00,AAA238  BILL POINT WATER WELL 3
20,9/8/1992,12:00:00,AM,8.93,139.00,AAA238  BILL POINT WATER WELL 3
21,10/28/1992,12:00:00,AM,-9.45,139.00,AAA238  BILL POINT WATER WELL 3
22,1/22/1993,12:00:00,AM,8.56,139.00,AAA238  BILL POINT WATER WELL 3
23,2/1/1993,12:00:00,AM,8.55,139.00,AAA238  BILL POINT WATER WELL 3
24,2/19/1993,12:00:00,AM,9.3,139.00,AAA238  BILL POINT WATER WELL 3
25,3/18/1993,12:00:00,AM,-9.6,139.00,AAA238  BILL POINT WATER WELL 3
26,4/22/1993,12:00:00,AM,-9.83,139.00,AAA238  BILL POINT WATER WELL 3
27,5/26/1993,12:00:00,AM,-10.09,139.00,AAA238  BILL POINT WATER WELL 3
28,7/2/1993,12:00:00,AM,-10.18,139.00,AAA238  BILL POINT WATER WELL 3
29,8/2/1993,12:00:00,AM,-10.52,139.00,AAA238  BILL POINT WATER WELL 3
30,9/3/1993,12:00:00,AM,-10.49,139.00,AAA238  BILL POINT WATER WELL 3
31,10/7/1993,12:00:00,AM,-11.08,139.00,AAA238  BILL POINT WATER WELL 3
32,11/4/1993,12:00:00,AM,-10.41,139.00,AAA238  BILL POINT WATER WELL 3
33,12/13/1993,12:00:00,AM,-10.47,139.00,AAA238  BILL POINT WATER WELL 3
34,1/24/1994,12:00:00,AM,-6.7,139.00,AAA238  BILL POINT WATER WELL 3
35,2/24/1994,12:00:00,AM,8.09,139.00,AAA238  BILL POINT WATER WELL 3
36,3/23/1994,12:00:00,AM,8.34,139.00,AAA238  BILL POINT WATER WELL 3
37,4/27/1994,12:00:00,AM,8.1,139.00,AAA238  BILL POINT WATER WELL 3
38,5/25/1994,12:00:00,AM,8.05,139.00,AAA238  BILL POINT WATER WELL 3
39,7/21/1994,12:00:00,AM,-11.33,139.00,AAA238  BILL POINT WATER WELL 3
40,8/18/1994,12:00:00,AM,5.94,139.00,AAA238  BILL POINT WATER WELL 3
41,9/12/1994,12:00:00,AM,-11.33,139.00,AAA238  BILL POINT WATER WELL 3
42,10/31/1994,12:00:00,AM,7.9,139.00,AAA238  BILL POINT WATER WELL 3
43,11/15/1994,12:00:00,AM,7.86,139.00,AAA238  BILL POINT WATER WELL 3
44,12/20/1994,12:00:00,AM,7.86,139.00,AAA238  BILL POINT WATER WELL 3
45,1/19/1995,12:00:00,AM,8.53,139.00,AAA238  BILL POINT WATER WELL 3
46,2/23/1995,12:00:00,AM,8.84,139.00,AAA238  BILL POINT WATER WELL 3
47,3/21/1995,12:00:00,AM,9.14,139.00,AAA238  BILL POINT WATER WELL 3
48,4/27/1995,12:00:00,AM,9.49,139.00,AAA238  BILL POINT WATER WELL 3
49,5/24/1995,12:00:00,AM,8.85,139.00,AAA238  BILL POINT WATER WELL 3
50,6/26/1995,12:00:00,AM,-9.63,139.00,AAA238  BILL POINT WATER WELL 3
51,7/18/1995,12:00:00,AM,-9.85,139.00,AAA238  BILL POINT WATER WELL 3
52,8/16/1995,12:00:00,AM,8.39,139.00,AAA238  BILL POINT WATER WELL 3
53,9/20/1995,12:00:00,AM,7.9,139.00,AAA238  BILL POINT WATER WELL 3
54,10/18/1995,12:00:00,AM,8.09,139.00,AAA238  BILL POINT WATER WELL 3
55,11/9/1995,12:00:00,AM,8.29,139.00,AAA238  BILL POINT WATER WELL 3
56,1/24/1996,12:00:00,AM,9.22,139.00,AAA238  BILL POINT WATER WELL 3
57,2/22/1996,12:00:00,AM,9.38,139.00,AAA238  BILL POINT WATER WELL 3
58,3/20/1996,12:00:00,AM,9.75,139.00,AAA238  BILL POINT WATER WELL 3
59,4/23/1996,12:00:00,AM,10.41,139.00,AAA238  BILL POINT WATER WELL 3
60,5/23/1996,12:00:00,AM,9.8,139.00,AAA238  BILL POINT WATER WELL 3
61,6/12/1996,12:00:00,AM,9.8,139.00,AAA238  BILL POINT WATER WELL 3
62,7/23/1996,12:00:00,AM,-9.36,139.00,AAA238  BILL POINT WATER WELL 3
63,8/15/1996,12:00:00,AM,8.3,139.00,AAA238  BILL POINT WATER WELL 3
64,9/19/1996,12:00:00,AM,9.01,139.00,AAA238  BILL POINT WATER WELL 3
65,10/15/1996,12:00:00,AM,9.04,139.00,AAA238  BILL POINT WATER WELL 3
66,11/21/1996,12:00:00,AM,9.18,139.00,AAA238  BILL POINT WATER WELL 3
67,12/11/1996,12:00:00,AM,8.72,139.00,AAA238  BILL POINT WATER WELL 3
68,1/21/1997,12:00:00,AM,9.99,139.00,AAA238  BILL POINT WATER WELL 3
69,2/19/1997,12:00:00,AM,10.26,139.00,AAA238  BILL POINT WATER WELL 3
70,5/14/1997,12:00:00,AM,10.81,139.00,AAA238  BILL POINT WATER WELL 3
71,6/16/1997,12:00:00,AM,10.88,139.00,AAA238  BILL POINT WATER WELL 3
72,7/16/1997,12:00:00,AM,10.74,139.00,AAA238  BILL POINT WATER WELL 3
73,9/22/1997,12:00:00,AM,10.51,139.00,AAA238  BILL POINT WATER WELL 3
74,10/24/1997,12:00:00,AM,10.59,139.00,AAA238  BILL POINT WATER WELL 3
75,11/19/1997,12:00:00,AM,10.67,139.00,AAA238  BILL POINT WATER WELL 3
76,12/11/1997,12:00:00,AM,10.34,139.00,AAA238  BILL POINT WATER WELL 3
77,1/23/1998,12:00:00,AM,11.17,139.00,AAA238  BILL POINT WATER WELL 3
78,6/25/1998,12:00:00,AM,10.52,139.00,AAA238  BILL POINT WATER WELL 3
79,8/27/1998,12:00:00,AM,9.37,139.00,AAA238  BILL POINT WATER WELL 3
80,10/26/1998,12:00:00,AM,9.56,139.00,AAA238  BILL POINT WATER WELL 3
81,11/30/1998,12:00:00,AM,9.82,139.00,AAA238  BILL POINT WATER WELL 3
82,1/28/1999,12:00:00,AM,10.59,139.00,AAA238  BILL POINT WATER WELL 3
83,2/22/1999,12:00:00,AM,11.03,139.00,AAA238  BILL POINT WATER WELL 3
84,3/29/1999,12:00:00,AM,11.84,139.00,AAA238  BILL POINT WATER WELL 3
85,4/29/1999,12:00:00,AM,11.55,139.00,AAA238  BILL POINT WATER WELL 3
86,7/22/1999,12:00:00,AM,10.49,139.00,AAA238  BILL POINT WATER WELL 3
87,11/1/1999,12:00:00,AM,9.93,139.00,AAA238  BILL POINT WATER WELL 3
88,11/23/1999,12:00:00,AM,9.89,139.00,AAA238  BILL POINT WATER WELL 3
89,4/17/2000,12:00:00,AM,9.79,139.00,AAA238  BILL POINT WATER WELL 3
90,10/11/2000,12:00:00,AM,9.11,139.00,AAA238  BILL POINT WATER WELL 3
91,12/19/2000,12:00:00,AM,9.31,139.00,AAA238  BILL POINT WATER WELL 3
92,1/24/2001,12:00:00,AM,9.16,139.00,AAA238  BILL POINT WATER WELL 3
93,3/6/2001,12:05:00,AM,-10.06,139.00,AAA238  BILL POINT WATER WELL 3
94,6/11/2001,12:00:00,AM,8.52,139.00,AAA238  BILL POINT WATER WELL 3
95,8/1/2001,12:00:00,AM,7.84,139.00,AAA238  BILL POINT WATER WELL 3
96,8/1/2001,12:05:00,AM,-11.46,139.00,AAA238  BILL POINT WATER WELL 3
97,11/9/2001,12:00:00,AM,7.85,139.00,AAA238  BILL POINT WATER WELL 3
98,11/27/2001,12:00:00,AM,8.11,139.00,AAA238  BILL POINT WATER WELL 3
99,1/3/2002,12:00:00,AM,8.7,139.00,AAA238  BILL POINT WATER WELL 3
100,1/3/2002,11:13:00,AM,8.7,139.00,AAA238  BILL POINT WATER WELL 3
101,1/28/2002,12:00:00,AM,8.95,139.00,AAA238  BILL POINT WATER WELL 3
102,1/28/2002,1:54:00,PM,8.95,139.00,AAA238  BILL POINT WATER WELL 3
103,3/1/2002,12:00:00,AM,9.53,139.00,AAA238  BILL POINT WATER WELL 3
104,3/1/2002,10:50:00,AM,9.53,139.00,AAA238  BILL POINT WATER WELL 3
105,3/25/2002,12:00:00,AM,-10.62,139.00,AAA238  BILL POINT WATER WELL 3
106,3/25/2002,12:31:00,PM,-10.62,139.00,AAA238  BILL POINT WATER WELL 3
107,4/30/2002,12:00:00,AM,9.71,139.00,AAA238  BILL POINT WATER WELL 3
108,4/30/2002,2:38:00,PM,9.71,139.00,AAA238  BILL POINT WATER WELL 3
109,7/1/2002,12:00:00,AM,8.78,139.00,AAA238  BILL POINT WATER WELL 3
110,7/1/2002,12:45:00,PM,8.78,139.00,AAA238  BILL POINT WATER WELL 3
111,7/29/2002,12:00:00,AM,8.57,139.00,AAA238  BILL POINT WATER WELL 3
112,7/29/2002,12:53:00,PM,8.57,139.00,AAA238  BILL POINT WATER WELL 3
113,9/3/2002,12:00:00,AM,8.32,139.00,AAA238  BILL POINT WATER WELL 3
114,9/3/2002,1:25:00,PM,8.32,139.00,AAA238  BILL POINT WATER WELL 3
115,9/30/2002,12:00:00,AM,8.17,139.00,AAA238  BILL POINT WATER WELL 3
116,9/30/2002,12:30:00,PM,8.17,139.00,AAA238  BILL POINT WATER WELL 3
117,10/30/2002,12:00:00,AM,8.29,139.00,AAA238  BILL POINT WATER WELL 3
118,10/30/2002,1:05:00,PM,8.29,139.00,AAA238  BILL POINT WATER WELL 3
119,11/25/2002,12:00:00,AM,8.4,139.00,AAA238  BILL POINT WATER WELL 3
120,11/25/2002,1:51:00,PM,8.4,139.00,AAA238  BILL POINT WATER WELL 3
121,1/7/2003,12:45:00,AM,8.97,139.00,AAA238  BILL POINT WATER WELL 3
122,1/7/2003,10:48:00,AM,8.97,139.00,AAA238  BILL POINT WATER WELL 3
123,1/31/2003,12:00:00,AM,9.23,139.00,AAA238  BILL POINT WATER WELL 3
124,1/31/2003,10:20:00,AM,9.23,139.00,AAA238  BILL POINT WATER WELL 3
125,3/6/2003,12:00:00,AM,9.25,139.00,AAA238  BILL POINT WATER WELL 3
126,3/6/2003,2:17:00,PM,9.25,139.00,AAA238  BILL POINT WATER WELL 3
127,3/31/2003,12:00:00,AM,9.59,139.00,AAA238  BILL POINT WATER WELL 3
128,3/31/2003,12:50:00,PM,9.59,139.00,AAA238  BILL POINT WATER WELL 3
129,4/25/2003,12:00:00,AM,9.51,139.00,AAA238  BILL POINT WATER WELL 3
130,4/25/2003,1:18:00,PM,9.51,139.00,AAA238  BILL POINT WATER WELL 3
131,6/2/2003,12:00:00,AM,8.78,139.00,AAA238  BILL POINT WATER WELL 3
132,6/2/2003,11:16:00,AM,8.78,139.00,AAA238  BILL POINT WATER WELL 3
133,6/30/2003,12:00:00,AM,-12.1,139.00,AAA238  BILL POINT WATER WELL 3
134,6/30/2003,10:45:00,AM,-12.1,139.00,AAA238  BILL POINT WATER WELL 3
135,8/4/2003,12:00:00,AM,-12.52,139.00,AAA238  BILL POINT WATER WELL 3
136,8/4/2003,12:35:00,PM,-12.52,139.00,AAA238  BILL POINT WATER WELL 3
137,9/2/2003,12:00:00,AM,-12.43,139.00,AAA238  BILL POINT WATER WELL 3
138,9/2/2003,1:15:00,PM,-12.43,139.00,AAA238  BILL POINT WATER WELL 3
139,10/1/2003,12:00:00,AM,7.75,139.00,AAA238  BILL POINT WATER WELL 3
140,10/1/2003,12:02:00,PM,7.75,139.00,AAA238  BILL POINT WATER WELL 3
141,10/31/2003,12:00:00,AM,-12.27,139.00,AAA238  BILL POINT WATER WELL 3
142,10/31/2003,11:30:00,AM,-12.27,139.00,AAA238  BILL POINT WATER WELL 3
143,12/2/2003,12:00:00,AM,8.55,139.00,AAA238  BILL POINT WATER WELL 3
144,12/2/2003,11:30:00,AM,8.55,139.00,AAA238  BILL POINT WATER WELL 3
145,1/13/2004,12:00:00,AM,-11.42,139.00,AAA238  BILL POINT WATER WELL 3
146,1/13/2004,2:51:00,PM,-11.42,139.00,AAA238  BILL POINT WATER WELL 3
147,2/2/2004,12:00:00,AM,9.4,139.00,AAA238  BILL POINT WATER WELL 3
148,2/2/2004,12:15:00,PM,9.4,139.00,AAA238  BILL POINT WATER WELL 3
149,3/2/2004,12:00:00,AM,-10.87,139.00,AAA238  BILL POINT WATER WELL 3
150,3/2/2004,12:50:00,PM,-10.87,139.00,AAA238  BILL POINT WATER WELL 3
151,4/1/2004,12:00:00,AM,-11.17,139.00,AAA238  BILL POINT WATER WELL 3
152,4/1/2004,10:20:00,AM,-11.17,139.00,AAA238  BILL POINT WATER WELL 3
153,4/29/2004,12:00:00,AM,9.18,139.00,AAA238  BILL POINT WATER WELL 3
154,4/29/2004,2:00:00,PM,9.18,139.00,AAA238  BILL POINT WATER WELL 3
155,6/1/2004,12:00:00,AM,8.64,139.00,AAA238  BILL POINT WATER WELL 3
156,6/1/2004,11:45:00,AM,8.64,139.00,AAA238  BILL POINT WATER WELL 3
157,7/1/2004,12:00:00,AM,-12.55,139.00,AAA238  BILL POINT WATER WELL 3
158,7/1/2004,12:45:00,PM,-12.55,139.00,AAA238  BILL POINT WATER WELL 3
159,8/2/2004,12:00:00,AM,7.48,139.00,AAA238  BILL POINT WATER WELL 3
160,8/2/2004,2:06:00,PM,7.48,139.00,AAA238  BILL POINT WATER WELL 3
161,9/7/2004,12:00:00,AM,-12.78,139.00,AAA238  BILL POINT WATER WELL 3
162,9/7/2004,10:20:00,AM,-12.78,139.00,AAA238  BILL POINT WATER WELL 3
163,9/28/2004,12:00:00,AM,8.16,139.00,AAA238  BILL POINT WATER WELL 3
164,9/28/2004,1:50:00,PM,8.16,139.00,AAA238  BILL POINT WATER WELL 3
165,11/1/2004,12:00:00,AM,8.23,139.00,AAA238  BILL POINT WATER WELL 3
166,11/1/2004,1:00:00,PM,8.23,139.00,AAA238  BILL POINT WATER WELL 3
167,11/29/2004,12:00:00,AM,-12.31,139.00,AAA238  BILL POINT WATER WELL 3
168,11/29/2004,12:40:00,PM,-12.31,139.00,AAA238  BILL POINT WATER WELL 3
169,1/6/2005,12:00:00,AM,8.9,139.00,AAA238  BILL POINT WATER WELL 3
170,1/6/2005,3:16:00,PM,8.9,139.00,AAA238  BILL POINT WATER WELL 3
171,1/31/2005,12:00:00,AM,8.53,139.00,AAA238  BILL POINT WATER WELL 3
172,1/31/2005,10:13:00,AM,8.53,139.00,AAA238  BILL POINT WATER WELL 3
